"postXtreated","postXadopted","postXadoptedXfee_2.75","postXtreatedXfee_2.75","organization_uuid","timestamp_month","log_valid_volume","log_valid_volume_w5","log_nr_payments","log_nr_payments_w5","make_sale","treated","adopted","fee_2.75","treatedXfee_2.75","adoptedXfee_2.75","start_date"
1,0,0,1,"8a8cf7fc-9194-11ea-8ccc-38282e3b6e2b",2020-12-01,8.96000803271652,8.96000803271652,1.79175946922805,1.79175946922805,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8a8cf7fc-9194-11ea-8ccc-38282e3b6e2b",2021-01-01,9.11300313908723,9.11300313908723,1.94591014905531,1.94591014905531,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8a8cf7fc-9194-11ea-8ccc-38282e3b6e2b",2021-02-01,8.52971447196991,8.52971447196991,1.79175946922805,1.79175946922805,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8a8cf7fc-9194-11ea-8ccc-38282e3b6e2b",2021-03-01,9.07486423241373,9.07486423241373,1.79175946922805,1.79175946922805,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-06-01,9.8535617437664,9.8535617437664,2.07944154167984,2.07944154167984,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-07-01,8.29679586577005,8.29679586577005,2.63905732961526,2.63905732961526,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-08-01,9.93294926268575,9.93294926268575,3.09104245335832,3.09104245335832,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-09-01,8.89713534229332,8.89713534229332,3.29583686600433,3.29583686600433,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-10-01,9.59546670908882,9.59546670908882,3.80666248977032,3.80666248977032,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-11-01,9.76703761939823,9.76703761939823,4.15888308335967,4.15888308335967,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2020-12-01,9.8266605024228,9.8266605024228,4.21950770517611,4.21950770517611,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2021-01-01,10.0259706367507,10.0259706367507,4.02535169073515,4.02535169073515,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2021-02-01,9.30255485596399,9.30255485596399,3.73766961828337,3.73766961828337,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8a9a2448-a3b6-11ea-aa40-f06823e64408",2021-03-01,9.73542386748887,9.73542386748887,4.24849524204936,4.24849524204936,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-04-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-05-01,2.39789527279837,2.39789527279837,0.693147180559945,0.693147180559945,1,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-06-01,2.83321334405622,2.83321334405622,1.6094379124341,1.6094379124341,1,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-07-01,8.95686647085414,8.95686647085414,1.6094379124341,1.6094379124341,1,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-08-01,8.89713534229332,8.89713534229332,2.63905732961526,2.63905732961526,1,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-09-01,6.74875954749168,6.74875954749168,1.38629436111989,1.38629436111989,1,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-10-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-11-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2020-12-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2021-01-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2021-02-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8ae4db90-8afd-11ea-a6c1-5e901679475c",2021-03-01,0,0,0,0,0,0,0,0,0,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-04-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-05-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-06-01,7.63094658089046,7.63094658089046,2.30258509299405,2.30258509299405,1,1,0,1,1,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-07-01,8.11701408773731,8.11701408773731,2.56494935746154,2.56494935746154,1,1,0,1,1,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-08-01,8.7516327024723,8.7516327024723,2.89037175789616,2.89037175789616,1,1,0,1,1,0,2020-04-01
0,0,0,0,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-09-01,8.88889466937159,8.88889466937159,3.17805383034795,3.17805383034795,1,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-10-01,8.92678311410135,8.92678311410135,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-11-01,8.11999382772511,8.11999382772511,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2020-12-01,9.52988441757671,9.52988441757671,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2021-01-01,7.95191138185419,7.95191138185419,2.39789527279837,2.39789527279837,1,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
1,0,0,1,"8af2db9e-75d8-11ea-ae50-1559784a0920",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-04-01
0,0,0,0,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-06-01,8.01334318138667,8.01334318138667,1.94591014905531,1.94591014905531,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-07-01,7.86365126544865,7.86365126544865,1.38629436111989,1.38629436111989,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-08-01,7.24494154633701,7.24494154633701,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-09-01,7.24494154633701,7.24494154633701,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-10-01,8.5173931714189,8.5173931714189,2.07944154167984,2.07944154167984,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-11-01,8.07121853996986,8.07121853996986,1.6094379124341,1.6094379124341,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2020-12-01,6.68586094706836,6.68586094706836,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2021-01-01,6.39859493453521,6.39859493453521,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2021-02-01,8.18896686364888,8.18896686364888,1.79175946922805,1.79175946922805,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b07c380-b055-11ea-a130-ae40da2c33b3",2021-03-01,7.24494154633701,7.24494154633701,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-05-01,7.38709023565676,7.38709023565676,2.19722457733622,2.19722457733622,1,1,0,0,0,0,2020-05-01
0,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-06-01,8.75036627836763,8.75036627836763,4.26267987704132,4.26267987704132,1,1,0,0,0,0,2020-05-01
0,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-07-01,9.73625163316022,9.73625163316022,5.19295685089021,4.74493212836325,1,1,0,0,0,0,2020-05-01
0,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-08-01,9.89439635252435,9.89439635252435,5.63835466933375,4.77068462446567,1,1,0,0,0,0,2020-05-01
0,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-09-01,9.79898777744594,9.79898777744594,5.43372200355424,4.7361984483945,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-10-01,9.94819797730318,9.94819797730318,5.55295958492162,4.85203026391962,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-11-01,9.94051836961637,9.94051836961637,5.50125821054473,4.78457081435438,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2020-12-01,9.61022326178811,9.61022326178811,5.31320597904179,4.85203026391962,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2021-01-01,9.53035651825186,9.53035651825186,5.26785815906333,4.70048036579242,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2021-02-01,9.60511520887616,9.60511520887616,5.32300997913841,4.74493212836325,1,1,0,0,0,0,2020-05-01
1,0,0,0,"8b09beb6-9484-11ea-868e-af5daba08334",2021-03-01,10.0078700901293,10.0078700901293,5.66988092298052,4.81866736025049,1,1,0,0,0,0,2020-05-01
0,0,0,0,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-06-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
0,0,0,0,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-07-01,9.66860094564762,9.66860094564762,5.57594910314632,4.85981240436167,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-08-01,8.71187636100415,8.71187636100415,4.58496747867057,4.58496747867057,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-09-01,6.2841341610708,6.2841341610708,2.07944154167984,2.07944154167984,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-10-01,6.32543365351108,6.32543365351108,1.94591014905531,1.94591014905531,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-11-01,5.26785815906333,5.26785815906333,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2020-12-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2021-01-01,5.42053499927229,5.42053499927229,0.693147180559945,0.693147180559945,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2021-02-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
1,0,0,1,"8b43ec42-ba29-11ea-b90b-e63fa6068dc9",2021-03-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
0,0,0,0,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-05-01,6.95749737087695,6.95749737087695,1.09861228866811,1.09861228866811,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-06-01,10.1950744910651,10.1950744910651,2.89037175789616,2.89037175789616,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-07-01,10.0241553122611,10.0241553122611,2.83321334405622,2.83321334405622,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-08-01,9.91778485723695,9.91778485723695,2.83321334405622,2.83321334405622,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-09-01,9.21433239324572,9.21433239324572,2.70805020110221,2.70805020110221,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-10-01,9.92475968781167,9.92475968781167,3.40119738166216,3.40119738166216,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-11-01,9.681343501555,9.681343501555,2.83321334405622,2.83321334405622,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2020-12-01,10.2775651874027,10.2775651874027,3.40119738166216,3.40119738166216,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2021-01-01,10.0922880754278,10.0922880754278,3.17805383034795,3.17805383034795,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2021-02-01,11.0324057752765,11.0324057752765,3.09104245335832,3.09104245335832,1,1,0,1,1,0,2020-05-01
1,0,0,1,"8b554f1a-9c55-11ea-84e3-364a87a7c549",2021-03-01,9.91472418446212,9.91472418446212,3.09104245335832,3.09104245335832,1,1,0,1,1,0,2020-05-01
0,0,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-06-01,0,0,0,0,0,1,1,0,0,0,2020-06-01
0,0,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-07-01,9.3698196865215,9.3698196865215,3.78418963391826,3.78418963391826,1,1,1,0,0,0,2020-06-01
0,0,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-08-01,9.78391541739528,9.78391541739528,4.11087386417331,4.11087386417331,1,1,1,0,0,0,2020-06-01
0,0,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-09-01,9.31433996199467,9.31433996199467,3.8286413964891,3.8286413964891,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-10-01,9.67664968563365,9.67664968563365,4.15888308335967,4.15888308335967,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-11-01,9.50703173858555,9.50703173858555,3.93182563272433,3.93182563272433,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2020-12-01,9.58678853101385,9.58678853101385,4.07753744390572,4.07753744390572,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2021-01-01,9.58932460283475,9.58932460283475,4.0943445622221,4.0943445622221,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2021-02-01,9.13119001603838,9.13119001603838,3.80666248977032,3.80666248977032,1,1,1,0,0,0,2020-06-01
1,1,0,0,"8b823de2-ba71-11ea-9acf-bba57e28f7ec",2021-03-01,8.98281222234415,8.98281222234415,3.78418963391826,3.78418963391826,1,1,1,0,0,0,2020-06-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-07-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-08-01,8.29429960885724,8.29429960885724,0.693147180559945,0.693147180559945,1,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-09-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-10-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-11-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2020-12-01,8.29429960885724,8.29429960885724,0.693147180559945,0.693147180559945,1,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2021-01-01,6.90875477931522,6.90875477931522,0.693147180559945,0.693147180559945,1,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2021-02-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8bd9230a-c0a7-11ea-9e14-cb77286607f9",2021-03-01,0,0,0,0,0,0,0,0,0,0,2020-07-01
0,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-07-01,10.1699970597551,10.1699970597551,1.79175946922805,1.79175946922805,1,1,0,0,0,0,2020-07-01
0,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-08-01,11.6856965609523,11.0683794707325,3.55534806148941,3.55534806148941,1,1,0,0,0,0,2020-07-01
0,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-09-01,8.86191700423521,8.86191700423521,0.693147180559945,0.693147180559945,1,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-10-01,10.3560906671017,10.3560906671017,1.79175946922805,1.79175946922805,1,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-11-01,11.2480480451717,11.1291288893328,2.30258509299405,2.30258509299405,1,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2020-12-01,0,0,0,0,0,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2021-01-01,0,0,0,0,0,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2021-02-01,9.7881328161731,9.7881328161731,1.38629436111989,1.38629436111989,1,1,0,0,0,0,2020-07-01
1,0,0,0,"8c181a1c-c2f8-11ea-b7e4-02087b56418e",2021-03-01,10.0466350617546,10.0466350617546,1.79175946922805,1.79175946922805,1,1,0,0,0,0,2020-07-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-06-01,0,0,0,0,0,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-07-01,11.0643870801066,11.0429711545083,5.95324333428778,4.73400305783106,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-08-01,11.5279815511242,11.0648602511887,6.4150969591716,4.71849887129509,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-09-01,11.2044827064305,10.9090408505711,6.18620862390049,4.68213122712422,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-10-01,11.6130467799535,11.0768733061542,6.57088296233958,4.80402104473326,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-11-01,11.390464680687,11.083633267973,6.30261897574491,4.71849887129509,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2020-12-01,11.1571287067421,11.1571287067421,6.07073772800249,4.83628190695148,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2021-01-01,11.4314225250096,11.0126255840339,6.36302810354046,4.68213122712422,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2021-02-01,11.6953220189518,10.975300594551,6.61204103483309,4.70048036579242,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c3f9cf0-ba64-11ea-887f-d25c993f0df0",2021-03-01,11.9896191656995,10.9963298936934,6.90575327631146,4.7361984483945,1,0,0,0,0,0,2020-06-01
0,0,0,0,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-06-01,8.16961956172385,8.16961956172385,3.09104245335832,3.09104245335832,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-07-01,8.82335348511379,8.82335348511379,3.3322045101752,3.3322045101752,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-08-01,8.67948209445996,8.67948209445996,3.58351893845611,3.58351893845611,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-09-01,8.33591109419694,8.33591109419694,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-10-01,8.49923286603924,8.49923286603924,3.43398720448515,3.43398720448515,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-11-01,8.64839687703158,8.64839687703158,3.25809653802148,3.25809653802148,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2020-12-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2021-01-01,0,0,0,0,0,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2021-02-01,8.38981426208641,8.38981426208641,2.89037175789616,2.89037175789616,1,1,0,1,1,0,2020-06-01
1,0,0,1,"8c48c52c-a773-11ea-8b31-c204ea3e80ac",2021-03-01,8.34426735626264,8.34426735626264,3.13549421592915,3.13549421592915,1,1,0,1,1,0,2020-06-01
0,0,0,0,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-07-01,9.98511362141607,9.98511362141607,2.39789527279837,2.39789527279837,1,1,1,1,1,1,2020-07-01
0,0,0,0,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-08-01,11.1732621422453,11.1133374279974,3.46573590279973,3.46573590279973,1,1,1,1,1,1,2020-07-01
0,0,0,0,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-09-01,11.147656555613,10.929961769829,3.40119738166216,3.40119738166216,1,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-10-01,10.7450762897062,10.7450762897062,2.99573227355399,2.99573227355399,1,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-11-01,8.71620797115185,8.71620797115185,1.6094379124341,1.6094379124341,1,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2020-12-01,8.34307787116938,8.34307787116938,0.693147180559945,0.693147180559945,1,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2021-01-01,0,0,0,0,0,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2021-02-01,0,0,0,0,0,1,1,1,1,1,2020-07-01
1,1,1,1,"8c59ced2-cb84-11ea-8c18-34d765244ebc",2021-03-01,0,0,0,0,0,1,1,1,1,1,2020-07-01
0,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-06-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
0,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-07-01,8.70930004894499,8.70930004894499,2.07944154167984,2.07944154167984,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-08-01,8.70863965598719,8.70863965598719,2.56494935746154,2.56494935746154,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-09-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-10-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-11-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2020-12-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2021-01-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2021-02-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
1,0,0,0,"8d09f91a-b7de-11ea-b229-8e8e385a0839",2021-03-01,0,0,0,0,0,1,0,0,0,0,2020-06-01
0,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-06-01,9.69128394126025,9.69128394126025,1.38629436111989,1.38629436111989,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-07-01,10.2891240330101,10.2891240330101,1.6094379124341,1.6094379124341,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-08-01,9.06658546833104,9.06658546833104,0.693147180559945,0.693147180559945,1,1,0,0,0,0,2020-06-01
0,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-09-01,11.0170048739244,11.0170048739244,1.38629436111989,1.38629436111989,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-10-01,12.1432340120978,11.2200626623477,2.19722457733622,2.19722457733622,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-11-01,9.99884318585288,9.99884318585288,0.693147180559945,0.693147180559945,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2020-12-01,11.9819974103333,11.2865429237872,1.94591014905531,1.94591014905531,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2021-01-01,11.1774667145983,11.0494365686937,1.6094379124341,1.6094379124341,1,1,0,0,0,0,2020-06-01
1,0,0,0,"8d1faa96-ae9a-11ea-b199-9e3e7e02418c",2021-02-01,10.3089859934221,10.3089859934221,1.09861228866811,1.09861228866811,1,1,0,0,0,0,2020-06-01
